,recording_id,species_id,songtype_id,t_min,f_min,t_max,f_max,spec
891,bbd9ac366,18,1,55.92,3187.5,56.6133,5062.5,"[[ 0.01366137  0.01021147  0.12746513 ... -0.06517327 -0.08070006
  -0.0982283 ]
 [ 0.05376878  0.03638491  0.1593579  ... -0.06640003 -0.07814753
  -0.09036958]
 [ 0.21419841  0.14107867  0.28692904 ... -0.07130709 -0.06793739
  -0.0589347 ]
 ...
 [-0.13865231 -0.13871187 -0.1384098  ... -0.13586713 -0.13857661
  -0.13866238]
 [-0.13853353 -0.13862135 -0.13826843 ... -0.13576724 -0.1385239
  -0.1385511 ]
 [-0.13850385 -0.13859871 -0.13823308 ... -0.13574226 -0.13851073
  -0.13852328]]"
892,bc18e6dba,21,1,5.1253,3281.25,6.2187,4125.0,"[[ 9.2760384e-02  1.5490832e-03  2.0119740e-01 ...  3.9512508e+00
   4.8464904e+00  6.8256583e+00]
 [ 7.4581601e-02 -9.8367948e-03  1.7430428e-01 ...  3.6670954e+00
   4.4295058e+00  6.1150661e+00]
 [ 1.8664199e-03 -5.5380326e-02  6.6731781e-02 ...  2.5304739e+00
   2.7615695e+00  3.2726984e+00]
 ...
 [-1.3716877e-01 -1.3909781e-01 -1.3912632e-01 ... -1.3828859e-01
  -1.3786593e-01 -1.3917567e-01]
 [-1.3795692e-01 -1.3908920e-01 -1.3908254e-01 ... -1.3868369e-01
  -1.3851720e-01 -1.3922983e-01]
 [-1.3815396e-01 -1.3908705e-01 -1.3907158e-01 ... -1.3878247e-01
  -1.3868003e-01 -1.3924336e-01]]"
893,bc32d8c84,20,1,18.288,1312.5,23.6693,6093.75,"[[-0.06033606 -0.11604526 -0.09640307 ... -0.11471519 -0.07560516
  -0.10685053]
 [-0.05856052 -0.11000452 -0.09478339 ... -0.11103509 -0.06906722
  -0.10754509]
 [-0.05145833 -0.08584155 -0.08830464 ... -0.09631467 -0.04291551
  -0.11032329]
 ...
 [-0.13938335 -0.13893318 -0.13932349 ... -0.13935767 -0.13923813
  -0.13875489]
 [-0.1394386  -0.13893735 -0.13943693 ... -0.13941261 -0.13921167
  -0.13859268]
 [-0.13945243 -0.1389384  -0.13946529 ... -0.13942635 -0.13920505
  -0.13855213]]"
894,bc9dd660e,16,4,38.688,3093.75,40.5227,4593.75,"[[-0.11734306 -0.11099592 -0.10126249 ... -0.12828855 -0.12977153
  -0.11047024]
 [-0.11356406 -0.1076121  -0.09886749 ... -0.12818915 -0.12840691
  -0.11240432]
 [-0.09844805 -0.09407679 -0.0892875  ... -0.12779155 -0.12294845
  -0.12014066]
 ...
 [-0.13964392 -0.13967447 -0.13967939 ... -0.13961162 -0.13962485
  -0.13966137]
 [-0.13958295 -0.1396746  -0.13969587 ... -0.13963255 -0.13963391
  -0.13960652]
 [-0.1395677  -0.13967463 -0.1397     ... -0.13963778 -0.13963617
  -0.13959281]]"
895,bc9dd660e,16,4,22.768,3093.75,24.6027,4593.75,"[[-0.12124898 -0.09761586 -0.08591311 ... -0.12997767 -0.12907209
  -0.13349749]
 [-0.12128837 -0.09528312 -0.08581186 ... -0.12757473 -0.1272286
  -0.13222189]
 [-0.12144592 -0.08595215 -0.08540686 ... -0.11796293 -0.1198547
  -0.12711948]
 ...
 [-0.1396426  -0.1395566  -0.13918293 ... -0.13965191 -0.13965504
  -0.1387    ]
 [-0.13966458 -0.13962662 -0.1394486  ... -0.13966234 -0.13966513
  -0.13921356]
 [-0.13967007 -0.13964412 -0.13951501 ... -0.13966495 -0.13966765
  -0.13934195]]"
896,bcd686baf,7,1,17.7387,4687.5,20.88,11437.5,"[[-0.10462126 -0.10200826 -0.11977912 ... -0.11559866 -0.1304716
  -0.12136135]
 [-0.10424989 -0.09780721 -0.11628822 ... -0.1155141  -0.13049424
  -0.12126943]
 [-0.10276444 -0.08100298 -0.1023246  ... -0.11517584 -0.13058473
  -0.12090174]
 ...
 [-0.13586178 -0.13761869 -0.13946077 ... -0.13918681 -0.13687213
  -0.13907519]
 [-0.13723198 -0.13816558 -0.13944522 ... -0.1393218  -0.13770089
  -0.13917507]
 [-0.13757454 -0.1383023  -0.13944133 ... -0.13935554 -0.13790807
  -0.13920005]]"
897,bd62d4fa2,23,4,16.0566,6459.96,23.9804,11627.9,"[[-0.09612273 -0.06058527 -0.11486177 ... -0.11551579 -0.10911834
  -0.07016926]
 [-0.09796652 -0.05954004 -0.11441243 ... -0.11531144 -0.11005035
  -0.07505152]
 [-0.1053417  -0.05535911 -0.11261506 ... -0.114494   -0.11377838
  -0.09458056]
 ...
 [-0.13288184 -0.1387143  -0.13875584 ... -0.13511401 -0.13658725
  -0.13898405]
 [-0.13418548 -0.13868344 -0.13880081 ... -0.13561107 -0.1369864
  -0.13894765]
 [-0.13451138 -0.13867573 -0.13881205 ... -0.13573533 -0.13708618
  -0.13893855]]"
898,bd62d4fa2,23,4,8.185,6459.96,16.1088,11627.9,"[[-0.102642   -0.08655147 -0.11413378 ... -0.09725669 -0.11743414
  -0.1249575 ]
 [-0.10502596 -0.091318   -0.1159087  ... -0.09598303 -0.11553614
  -0.12223377]
 [-0.11456181 -0.11038414 -0.12300836 ... -0.09088841 -0.10794412
  -0.11133886]
 ...
 [-0.13254896 -0.1369283  -0.13874987 ... -0.1383055  -0.13374136
  -0.13863857]
 [-0.13430333 -0.13760434 -0.13879499 ... -0.1385212  -0.1352693
  -0.13882035]
 [-0.13474192 -0.13777335 -0.13880625 ... -0.13857512 -0.13565128
  -0.13886578]]"
899,bd97b0335,11,1,9.822,1808.79,10.9598,5684.77,"[[ 0.49029827 -0.0206474   0.15681493 ...  0.11981129  0.05387654
   0.10184597]
 [ 0.5616255   0.00148693  0.18402556 ...  0.12636644  0.04037964
   0.12165821]
 [ 0.8469344   0.0900242   0.29286793 ...  0.15258703 -0.01360797
   0.20090722]
 ...
 [-0.1386299  -0.13793918 -0.13798375 ... -0.13848677 -0.13827999
  -0.13729854]
 [-0.13830775 -0.13763063 -0.13786913 ... -0.13820614 -0.1379924
  -0.1369683 ]
 [-0.13822721 -0.1375535  -0.13784048 ... -0.13813597 -0.1379205
  -0.13688573]]"
900,bda762977,17,1,5.8293,1312.5,12.2827,3937.5,"[[-0.12948784 -0.13240136 -0.13460329 ... -0.12079072 -0.11648709
  -0.12840468]
 [-0.12817103 -0.13167335 -0.13356452 ... -0.11882754 -0.11539038
  -0.1266958 ]
 [-0.1229037  -0.12876128 -0.12940937 ... -0.11097481 -0.11100354
  -0.1198603 ]
 ...
 [-0.13878526 -0.13752167 -0.13935404 ... -0.13935319 -0.13703416
  -0.13782673]
 [-0.13892113 -0.13809173 -0.13941741 ... -0.13949206 -0.13753475
  -0.1384741 ]
 [-0.13895509 -0.13823426 -0.13943325 ... -0.13952678 -0.13765989
  -0.13863596]]"
901,bdacd5cd2,20,1,22.3467,1312.5,27.728,6093.75,"[[ 0.0150707   0.00055172 -0.02979953 ... -0.11675074 -0.11571731
  -0.12536214]
 [ 0.10742751  0.08528797  0.03606554 ... -0.10563905 -0.10676606
  -0.11910345]
 [ 0.47685477  0.4242329   0.29952586 ... -0.06119226 -0.07096107
  -0.09406868]
 ...
 [-0.1395436  -0.13952482 -0.13943131 ... -0.13958283 -0.13953331
  -0.13958918]
 [-0.13953888 -0.13951872 -0.1394398  ... -0.1395944  -0.139549
  -0.13960741]
 [-0.1395377  -0.1395172  -0.13944192 ... -0.1395973  -0.13955292
  -0.13961197]]"
902,bdc8dd456,13,1,14.2773,93.75,14.9013,843.75,"[[-8.09836984e-02 -1.20065302e-01 -1.13880105e-01 ... -1.15991205e-01
   5.13265657e+00  1.97315765e+02]
 [-8.45469311e-02 -1.20310143e-01 -1.10533908e-01 ... -1.12898298e-01
   4.45522404e+00  1.66178345e+02]
 [-9.87998620e-02 -1.21289499e-01 -9.71491039e-02 ... -1.00526690e-01
   1.74549520e+00  4.16287155e+01]
 ...
 [-1.38941050e-01 -1.38972044e-01 -1.38962463e-01 ... -1.37907282e-01
  -1.17988223e-02  4.43088293e+00]
 [-1.39082685e-01 -1.39088124e-01 -1.39053628e-01 ... -1.38453946e-01
  -6.04462158e-03  4.88085651e+00]
 [-1.39118090e-01 -1.39117137e-01 -1.39076412e-01 ... -1.38590619e-01
  -4.60606627e-03  4.99335051e+00]]"
903,bdd4aa62c,17,1,43.7227,1312.5,50.176,3937.5,"[[-0.13650072 -0.13100651 -0.13227275 ... -0.11174119 -0.12765665
  -0.13135086]
 [-0.1362954  -0.12946178 -0.13107263 ... -0.11267839 -0.12525123
  -0.13085057]
 [-0.13547415 -0.12328288 -0.12627217 ... -0.11642722 -0.11562955
  -0.12884936]
 ...
 [-0.13805707 -0.13757674 -0.13904141 ... -0.13907756 -0.13824578
  -0.13914491]
 [-0.13812515 -0.13792054 -0.13905077 ... -0.13915151 -0.13797621
  -0.13917688]
 [-0.13814218 -0.1380065  -0.1390531  ... -0.13917    -0.13790882
  -0.13918486]]"
904,be0356cf5,5,1,35.9893,4781.25,38.3413,10406.2,"[[-0.10791828 -0.10688063 -0.1209942  ... -0.08537003 -0.12004184
  -0.10314851]
 [-0.10455618 -0.1069432  -0.12175772 ... -0.08550918 -0.11693607
  -0.10224946]
 [-0.09110778 -0.10719347 -0.12481184 ... -0.08606575 -0.10451299
  -0.09865331]
 ...
 [-0.1394799  -0.13932797 -0.13941489 ... -0.1394113  -0.13940962
  -0.13939407]
 [-0.13947877 -0.1394129  -0.13946252 ... -0.13942192 -0.13945581
  -0.13942617]
 [-0.13947847 -0.13943413 -0.13947442 ... -0.13942459 -0.13946736
  -0.13943419]]"
905,be6a8ad0d,3,1,33.8933,1031.25,34.6347,2812.5,"[[ 2.4080288   1.3646446   1.1232897  ...  3.5293083   4.5192895
   0.736515  ]
 [ 2.37985     1.4572338   1.0866314  ...  3.5420454   5.019756
   0.85954815]
 [ 2.2671335   1.8275908   0.9399988  ...  3.5929937   7.021621
   1.3516809 ]
 ...
 [-0.13926953 -0.13844082 -0.1368032  ... -0.13919024 -0.1389089
  -0.1369148 ]
 [-0.13930951 -0.13863535 -0.13735196 ... -0.13918352 -0.13899298
  -0.13765252]
 [-0.13931951 -0.13868397 -0.13748915 ... -0.13918184 -0.139014
  -0.13783695]]"
906,bea3bcffa,8,1,29.2533,3750.0,33.376,5531.25,"[[ 0.41885448  0.20854582  0.09260251 ...  1.1074027   0.93133885
   0.6901343 ]
 [ 0.37221834  0.18978043  0.08545458 ...  0.99185693  0.89615405
   0.66725147]
 [ 0.18567385  0.11471885  0.05686284 ...  0.5296739   0.75541514
   0.57572013]
 ...
 [-0.13899373 -0.13888368 -0.1385978  ... -0.13635474 -0.13888279
  -0.13903597]
 [-0.13910255 -0.13888781 -0.13875496 ... -0.13727778 -0.13904464
  -0.13907784]
 [-0.13912976 -0.13888884 -0.13879424 ... -0.13750854 -0.13908511
  -0.13908832]]"
907,bf58cd236,8,1,13.392,3750.0,17.5147,5531.25,"[[-0.12667698 -0.11719754 -0.1049026  ... -0.13321924 -0.1334715
  -0.13438246]
 [-0.12748067 -0.11771343 -0.10577344 ... -0.13235329 -0.1330287
  -0.1332728 ]
 [-0.13069545 -0.119777   -0.10925681 ... -0.1288895  -0.13125747
  -0.1288341 ]
 ...
 [-0.13909362 -0.13910553 -0.13741499 ... -0.13909581 -0.13905601
  -0.13911426]
 [-0.1391888  -0.13914755 -0.13798042 ... -0.13915937 -0.13910724
  -0.13909486]
 [-0.13921258 -0.13915807 -0.13812177 ... -0.13917525 -0.13912006
  -0.13909   ]]"
908,bf6aa9579,3,1,47.7653,1031.25,48.5067,2812.5,"[[-0.12451211 -0.08329134 -0.07015571 ... -0.11392386 -0.11616161
  -0.11090242]
 [-0.12361511 -0.07918797 -0.06216785 ... -0.10961615 -0.11231041
  -0.11036222]
 [-0.12002712 -0.0627745  -0.03021639 ... -0.09238531 -0.0969056
  -0.10820141]
 ...
 [-0.13927425 -0.13938233 -0.13943468 ... -0.13932824 -0.13942207
  -0.13931152]
 [-0.13935329 -0.13945274 -0.13944976 ... -0.1394082  -0.13944446
  -0.13939574]
 [-0.13937305 -0.13947034 -0.13945353 ... -0.13942818 -0.13945006
  -0.1394168 ]]"
909,bf964d1fa,1,1,18.128,3843.75,19.024,5625.0,"[[-0.10531151 -0.1221179  -0.09158666 ... -0.11255083 -0.12817451
  -0.13508108]
 [-0.09941502 -0.12163693 -0.08373412 ... -0.11334776 -0.12699658
  -0.13534988]
 [-0.07582908 -0.11971303 -0.05232393 ... -0.11653545 -0.1222848
  -0.13642511]
 ...
 [-0.13969862 -0.13951012 -0.13949303 ... -0.13952889 -0.13953035
  -0.13929832]
 [-0.1396989  -0.13953719 -0.1395681  ... -0.1396023  -0.1395702
  -0.13946426]
 [-0.13969895 -0.13954394 -0.13958687 ... -0.13962065 -0.13958018
  -0.13950574]]"
910,bf964d1fa,16,4,56.0533,3093.75,57.888,4593.75,"[[-0.12667446 -0.10751667 -0.1315322  ... -0.12968974 -0.13691635
  -0.13402683]
 [-0.12519048 -0.10324038 -0.1311701  ... -0.12840067 -0.13639055
  -0.13422132]
 [-0.1192546  -0.08613519 -0.12972161 ... -0.12324444 -0.13428734
  -0.13499926]
 ...
 [-0.13958919 -0.13960306 -0.13961506 ... -0.13964055 -0.13961415
  -0.1396772 ]
 [-0.13959318 -0.13963966 -0.13967362 ... -0.13967986 -0.1396443
  -0.13963102]
 [-0.13959418 -0.13964881 -0.13968825 ... -0.13968968 -0.13965183
  -0.13961948]]"
911,bf9f90405,2,1,7.7067,468.75,9.4827,3000.0,"[[ 0.7049699   0.77287495  0.21801198 ...  0.00948933 -0.02612206
   0.12570608]
 [ 0.74970686  0.814059    0.24190639 ...  0.02437992 -0.01553933
   0.1269995 ]
 [ 0.92865527  0.97879535  0.3374841  ...  0.08394228  0.0267916
   0.13217317]
 ...
 [-0.13946457 -0.13947453 -0.13958333 ... -0.1394989  -0.13946138
  -0.13951775]
 [-0.1395208  -0.1395331  -0.13958429 ... -0.13953201 -0.13951027
  -0.13960613]
 [-0.13953485 -0.13954775 -0.13958451 ... -0.13954028 -0.1395225
  -0.13962823]]"
912,bfacbc575,13,1,14.752,93.75,15.376,843.75,"[[-0.12065569 -0.11592284 -0.12716016 ... -0.12997754 -0.12682068
  -0.09764843]
 [-0.11870908 -0.11498492 -0.12687899 ... -0.12925607 -0.12601854
  -0.09046035]
 [-0.11092263 -0.11123327 -0.12575431 ... -0.12637015 -0.12280998
  -0.061708  ]
 ...
 [-0.13890262 -0.13858387 -0.13865459 ... -0.13878866 -0.13849302
  -0.13850172]
 [-0.13891271 -0.13863067 -0.13862786 ... -0.1388896  -0.13856776
  -0.13862371]
 [-0.13891523 -0.13864237 -0.13862118 ... -0.13891482 -0.13858645
  -0.1386542 ]]"
913,bffdcd085,22,1,10.8693,10687.5,12.4747,13687.5,"[[-0.10902609 -0.08524682 -0.11572199 ... -0.1133277  -0.04543886
   0.06082107]
 [-0.10812379 -0.07883453 -0.11362652 ... -0.10745177 -0.02688
   0.09244726]
 [-0.10451457 -0.05318538 -0.10524462 ... -0.08394802  0.04735542
   0.21895199]
 ...
 [-0.13876708 -0.13896032 -0.1389205  ... -0.13882612 -0.13864793
  -0.13850573]
 [-0.1388105  -0.13896196 -0.1389292  ... -0.13880756 -0.13866572
  -0.13862537]
 [-0.13882135 -0.13896237 -0.1389314  ... -0.13880292 -0.13867016
  -0.13865528]]"
914,c0786babe,0,1,7.8187,5906.25,8.6133,8250.0,"[[ 0.43304121  1.0096756   0.5092965  ...  3.1266356   1.4313275
   0.62191683]
 [ 0.46670198  0.98787624  0.5212448  ...  2.942759    1.3371731
   0.5912853 ]
 [ 0.60134506  0.9006786   0.5690382  ...  2.2072532   0.96055603
   0.46875918]
 ...
 [-0.13942473 -0.13932316 -0.1393222  ... -0.1394147  -0.13935247
  -0.13925074]
 [-0.13944659 -0.13941692 -0.1393603  ... -0.13938427 -0.13940388
  -0.13932346]
 [-0.13945206 -0.13944036 -0.13936982 ... -0.13937667 -0.13941674
  -0.13934165]]"
915,c12e0a62b,9,1,14.9653,1125.0,17.7707,5250.0,"[[-0.0639453   0.01221092 -0.00464266 ... -0.13326037 -0.12660857
  -0.11797052]
 [-0.04713818  0.04514563 -0.00251313 ... -0.13291715 -0.1271648
  -0.11891814]
 [ 0.02009032  0.17688444  0.00600498 ... -0.13154432 -0.12938976
  -0.12270862]
 ...
 [-0.13965802 -0.13968901 -0.13962466 ... -0.1396231  -0.13963337
  -0.13965653]
 [-0.13972901 -0.13967744 -0.1396353  ... -0.13965452 -0.13963968
  -0.13967656]
 [-0.13974676 -0.13967454 -0.13963795 ... -0.13966237 -0.13964124
  -0.13968156]]"
916,c12e0a62b,17,1,1.5467,1312.5,8.0,3937.5,"[[ 0.13988474  0.57455003  0.3253238  ...  0.00791957  0.04403374
  -0.0532068 ]
 [ 0.11703683  0.5030211   0.31580204 ...  0.00668091  0.06097534
  -0.03498081]
 [ 0.02564524  0.21690518  0.27771512 ...  0.00172626  0.12874171
   0.03792318]
 ...
 [-0.139609   -0.13954589 -0.13951339 ... -0.13965082 -0.139722
  -0.13968496]
 [-0.13957618 -0.13953844 -0.13956626 ... -0.13968308 -0.13973516
  -0.13971044]
 [-0.13956797 -0.13953656 -0.13957947 ... -0.13969114 -0.13973846
  -0.13971682]]"
917,c12e0a62b,17,1,11.92,1312.5,18.3733,3937.5,"[[ 0.03571621  0.07594173 -0.05941962 ... -0.12481489 -0.12449589
  -0.12683871]
 [ 0.04916554  0.09285514 -0.0585398  ... -0.12221666 -0.12021779
  -0.12565923]
 [ 0.10296286  0.16050886 -0.0550205  ... -0.11182372 -0.10310541
  -0.12094125]
 ...
 [-0.13964602 -0.13957389 -0.13959402 ... -0.13943005 -0.139569
  -0.13948953]
 [-0.13964237 -0.13960733 -0.13953644 ... -0.13951278 -0.1395902
  -0.1394621 ]
 [-0.13964146 -0.13961567 -0.13952206 ... -0.13953348 -0.13959551
  -0.13945523]]"
918,c12e0a62b,3,1,21.568,1031.25,22.3093,2812.5,"[[-0.12482454 -0.12571375 -0.1089653  ... -0.12380169 -0.12948458
  -0.12653592]
 [-0.12492299 -0.12394584 -0.10262199 ... -0.12332468 -0.12678485
  -0.12204163]
 [-0.12531678 -0.1168742  -0.07724877 ... -0.12141664 -0.1159859
  -0.10406446]
 ...
 [-0.13951573 -0.1395506  -0.13957468 ... -0.1396625  -0.13960993
  -0.13958135]
 [-0.13959378 -0.13960107 -0.13957363 ... -0.13967133 -0.13959764
  -0.13960071]
 [-0.1396133  -0.13961369 -0.13957338 ... -0.13967353 -0.13959457
  -0.13960555]]"
919,c12e0a62b,17,1,23.488,1312.5,29.9413,3937.5,"[[-0.13753287 -0.1326787  -0.13145943 ... -0.13508989 -0.12545499
  -0.13332653]
 [-0.1370933  -0.13252021 -0.13095874 ... -0.13489786 -0.12330817
  -0.13322097]
 [-0.13533501 -0.13188627 -0.12895593 ... -0.13412969 -0.11472094
  -0.13279875]
 ...
 [-0.13961811 -0.13963458 -0.13962322 ... -0.13968782 -0.1396677
  -0.13964707]
 [-0.13965836 -0.13966498 -0.1396218  ... -0.13968624 -0.1396838
  -0.13967608]
 [-0.13966842 -0.13967258 -0.13962144 ... -0.13968585 -0.13968784
  -0.13968334]]"
920,c13f3ab95,18,1,11.7973,3187.5,12.4907,5062.5,"[[-0.02221519 -0.0744116  -0.1262652  ... -0.12129343 -0.10843695
  -0.07353362]
 [-0.02054429 -0.07215805 -0.12289997 ... -0.11775406 -0.10717355
  -0.07154767]
 [-0.01386069 -0.06314384 -0.10943904 ... -0.10359659 -0.10211994
  -0.06360386]
 ...
 [-0.13661057 -0.13720007 -0.13808048 ... -0.13507575 -0.13423237
  -0.13546602]
 [-0.13673043 -0.13781954 -0.13823287 ... -0.13604018 -0.13407658
  -0.13644493]
 [-0.1367604  -0.13797441 -0.13827097 ... -0.13628128 -0.13403763
  -0.13668966]]"
921,c15840ebf,3,1,53.616,1031.25,54.3573,2812.5,"[[-0.12899035 -0.12503584 -0.13154046 ... -0.12739603 -0.11758396
  -0.10239894]
 [-0.12831375 -0.12490832 -0.12888929 ... -0.12657873 -0.11658914
  -0.09944471]
 [-0.12560734 -0.12439827 -0.11828458 ... -0.12330957 -0.11260987
  -0.08762777]
 ...
 [-0.13945338 -0.13938998 -0.13936263 ... -0.13937433 -0.13944821
  -0.13948916]
 [-0.13950446 -0.13947128 -0.13938883 ... -0.1393899  -0.13948528
  -0.13945888]
 [-0.13951722 -0.1394916  -0.13939537 ... -0.13939379 -0.13949455
  -0.13945131]]"
922,c16b7270b,14,1,58.352,3750.0,58.624,6468.75,"[[ 4.3981886   8.611275    9.646498   ...  3.5146985   4.316554
   3.9974446 ]
 [ 4.751293    9.481229    9.303394   ...  3.1310768   4.1823134
   3.715124  ]
 [ 6.1637106  12.961048    7.930982   ...  1.596589    3.6453512
   2.5858412 ]
 ...
 [-0.13865465 -0.13878617 -0.13862753 ... -0.1387182  -0.1388329
  -0.13846172]
 [-0.13891818 -0.13880454 -0.13879354 ... -0.13885854 -0.13895811
  -0.13849509]
 [-0.13898407 -0.13880914 -0.13883504 ... -0.13889363 -0.13898942
  -0.13850343]]"
923,c182aef8c,1,1,8.2507,3843.75,9.1467,5625.0,"[[ 3.6039069   1.3301125   1.9846345  ...  5.131979    2.1331668
   5.1325693 ]
 [ 3.555046    1.3555807   2.1688929  ...  5.0466      2.0101697
   5.043484  ]
 [ 3.3596025   1.457454    2.9059262  ...  4.7050843   1.5181817
   4.6871443 ]
 ...
 [-0.13937746 -0.13906673 -0.13947898 ... -0.1394847  -0.13918813
  -0.138963  ]
 [-0.13943401 -0.13933398 -0.13950764 ... -0.13949378 -0.1393367
  -0.13921036]
 [-0.13944815 -0.1394008  -0.1395148  ... -0.13949604 -0.13937385
  -0.13927218]]"
924,c2143392b,2,1,48.1867,468.75,49.9627,3000.0,"[[ 0.28528073  0.21635498  0.13621439 ... -0.01804479  0.04694029
   0.06799817]
 [ 0.26735502  0.18149243  0.13628255 ... -0.01663552  0.08777767
   0.08365916]
 [ 0.19565219  0.04204217  0.13655522 ... -0.01099842  0.2511272
   0.14630307]
 ...
 [-0.13960007 -0.13960204 -0.13965634 ... -0.1394651  -0.13961974
  -0.13958852]
 [-0.13963185 -0.13961335 -0.13967718 ... -0.13952059 -0.13961531
  -0.1395894 ]
 [-0.1396398  -0.13961616 -0.1396824  ... -0.13953446 -0.13961421
  -0.13958962]]"
925,c220f5fec,12,1,23.2747,562.5,26.4107,3281.25,"[[ 0.05803265 -0.06251967  0.28227112 ... -0.0763759  -0.07348198
  -0.07803159]
 [ 0.07029939 -0.04581665  0.35372716 ... -0.07724945 -0.07845233
  -0.07978763]
 [ 0.11936641  0.02099538  0.6395514  ... -0.08074363 -0.09833367
  -0.0868118 ]
 ...
 [-0.13951159 -0.13940334 -0.13946065 ... -0.13948332 -0.13945249
  -0.13960464]
 [-0.13953815 -0.13946271 -0.13946162 ... -0.13948444 -0.13947433
  -0.13957004]
 [-0.13954479 -0.13947755 -0.13946186 ... -0.1394847  -0.1394798
  -0.13956138]]"
926,c245b2295,9,1,50.3573,843.75,53.92,5718.75,"[[ 1.0077615   0.0234204   0.39222172 ...  0.07794936  0.00937595
  -0.05890945]
 [ 1.2331756   0.06315249  0.50547755 ...  0.07877176  0.03793527
  -0.046683  ]
 [ 2.1348324   0.2220809   0.95850086 ...  0.08206131  0.15217252
   0.00222279]
 ...
 [-0.13919863 -0.13911675 -0.1391111  ... -0.13845272 -0.13897926
  -0.13905424]
 [-0.139268   -0.13919586 -0.13920416 ... -0.13867906 -0.13911393
  -0.13905911]
 [-0.13928534 -0.13921563 -0.13922742 ... -0.13873565 -0.13914761
  -0.13906032]]"
927,c271bc1ea,14,1,25.664,2812.5,26.5867,4406.25,"[[ 0.18643653  0.11843559  0.19751008 ...  0.29816508  0.2154757
   0.22637896]
 [ 0.27639487  0.14232627  0.24436982 ...  0.42322686  0.28070214
   0.27540278]
 [ 0.6362282   0.2378889   0.43180877 ...  0.923474    0.541608
   0.47149813]
 ...
 [-0.13892424 -0.13863999 -0.13888678 ... -0.13832761 -0.13831338
  -0.13795373]
 [-0.13874026 -0.1385907  -0.13886502 ... -0.13840175 -0.137901
  -0.13812819]
 [-0.13869427 -0.13857837 -0.13885958 ... -0.13842028 -0.13779789
  -0.1381718 ]]"
928,c350c0f9f,2,1,49.2107,468.75,50.9867,3000.0,"[[ 3.7694499e-01  6.7988795e-01  2.4370363e+00 ...  2.4602257e-03
  -9.5803262e-04  2.0133209e-01]
 [ 3.8433599e-01  7.1874017e-01  2.2015016e+00 ... -3.7487429e-03
   4.1707724e-02  2.6037043e-01]
 [ 4.1389987e-01  8.7414891e-01  1.2593626e+00 ... -2.8584586e-02
   2.1237080e-01  4.9652377e-01]
 ...
 [-1.3931759e-01 -1.3938169e-01 -1.3933299e-01 ... -1.3866054e-01
  -1.3906907e-01 -1.3915101e-01]
 [-1.3943230e-01 -1.3942012e-01 -1.3930608e-01 ... -1.3881329e-01
  -1.3922340e-01 -1.3915831e-01]
 [-1.3946097e-01 -1.3942973e-01 -1.3929936e-01 ... -1.3885148e-01
  -1.3926198e-01 -1.3916014e-01]]"
929,c3662d871,13,1,12.9387,93.75,13.5627,843.75,"[[-0.00528412 -0.04495963 -0.07897746 ... -0.05347065 -0.06809974
  -0.1030973 ]
 [-0.00076524 -0.03500689 -0.07350291 ... -0.04708296 -0.06722452
  -0.10058166]
 [ 0.01731021  0.00480409 -0.0516047  ... -0.02153221 -0.06372363
  -0.09051906]
 ...
 [-0.13768479 -0.1372106  -0.13674197 ...  0.14612687  0.15871282
   0.18579401]
 [-0.13755795 -0.13754614 -0.13765626 ...  0.11467415  0.12000344
   0.15019293]
 [-0.13752624 -0.13763002 -0.13788483 ...  0.10681098  0.1103261
   0.14129268]]"
930,c3843eb33,0,1,56.2933,5906.25,57.088,8250.0,"[[ 0.13757367  0.05395762  0.04500318 ...  0.01772126  0.06027232
  -0.09934411]
 [ 0.17189386  0.08418038  0.07351248 ...  0.05317825  0.06880976
  -0.09333105]
 [ 0.30917457  0.20507134  0.18754975 ...  0.19500624  0.10295948
  -0.06927881]
 ...
 [-0.13920957 -0.13928577 -0.1391733  ... -0.13421965 -0.13305809
  -0.13162506]
 [-0.13925052 -0.13935243 -0.13922516 ... -0.13546008 -0.13454923
  -0.13273177]
 [-0.13926075 -0.1393691  -0.13923812 ... -0.13577019 -0.13492201
  -0.13300844]]"
931,c39b2fcd3,14,1,29.2053,2812.5,30.128,4406.25,"[[-0.01322665 -0.10796651 -0.11975219 ... -0.08223498 -0.09951045
  -0.0719546 ]
 [-0.02100277 -0.10434633 -0.11753311 ... -0.07871486 -0.09644476
  -0.06239387]
 [-0.05210728 -0.08986562 -0.10865676 ... -0.06463435 -0.08418196
  -0.02415096]
 ...
 [-0.13900839 -0.1390337  -0.13886458 ... -0.13911928 -0.13923532
  -0.13921647]
 [-0.1389669  -0.13906807 -0.13898365 ... -0.1390772  -0.13913509
  -0.13915318]
 [-0.13895653 -0.13907667 -0.13901342 ... -0.13906668 -0.13911004
  -0.13913736]]"
